cislo_programu;kod_ms;zdielana_ms;nazov_ms;sposob_urcenia;uroven_ms_dospeli;uroven_ms_deti_0;uroven_ms_deti_1;uroven_ms_deti_7;uroven_ms_deti_16;povinnost_ms_V;povinnost_ms_IV;povinnost_ms_III;povinnost_ms_II;povinnost_ms_I;casova_dostupnost;minimum_na_nemocnicu;minimum_na_lekara
15;S13-46;True;Iné ochorenia pohybového systému;D;2;;;;;P;P;P;P;;;;
15;S13-45;True;Ochorenia kostí a artropatie;D;2;;;;;P;P;P;P;;;;
15;S13-43;True;Prenos kostného tkaniva;V;2;;;;;N;N;N;N;;;;
15;S13-41;True;Infekcie na pohybovom aparáte;D;2;;;;;P;P;P;P;;;;
15;S13-36;True;Odber kostného transplantátu;V;2;;;;;N;N;N;N;;;;
15;S13-35;True;Komplexné operačné výkony na svaloch a šľachách;V;2;;;;;N;N;N;N;;;;
15;S13-34;True;Jednoduché osteotómie a korektívne osteotómie;V;2;;;;;N;N;N;N;;;20;
15;S13-33;True;Iné operačné výkony na kĺboch;V;2;;;;;N;N;N;N;;;;
15;S13-32;True;Iné amputácie a exartikulácie ;V;2;;;;;P;P;P;P;;;;
15;S13-31;True;Implantácia kostného cementu;V;2;;;;;N;N;N;N;;;;
15;S13-30;True;Excízie a resekcie kostného tkaniva;V;2;;;;;P;P;P;P;;;;
15;S13-29;True;Debridement mäkkých tkanív;V;2;;;;;P;P;P;P;;;;
15;S13-27;True;Artroskopické riešenie kĺbovej infekcie;V;2;;;;;P;P;P;P;;;;
15;S13-26;True;Autológna transplantácia kostného tkaniva;V;2;;;;;N;N;N;N;;;;
15;S13-25;True;Iný základný výkon na kosti;V;2;;;;;P;P;P;P;;;;
15;S13-24;True;Korekcia kostnej deformity;V;2;;;;;P;P;P;P;;;;
15;S13-23;True;Revízne operácie iných endoprotéz;V;2;;;;;N;N;N;N;;;;
15;S13-21;True;Totálna endoprotéza iného kĺbu;V;2;;;;;N;N;N;N;;;;
15;S13-19;True;Komplexná korekcia deformity;V;2;;;;;P;P;P;N;;;;
15;S13-17;True;Primárna implantácia špeciálnej protézy kolenného a bedrového kĺbu;V;2;;;;;P;P;P;P;;180;20;
15;S10-25;True;Rekonštrukčné operácie genitálu - jednoduché;V;2;;;;;P;P;P;N;;180;30;
15;S02-66;True;Komplikácie po úraze;D;2;;;;;P;P;P;P;;;;
15;S02-64;True;Ťažké poranenia pohybového systému;D;2;;;;;P;P;P;P;;;;
15;S02-63;True;Stredne ťažké poranenia pohybového systému;D;2;;;;;P;P;P;P;;;;
15;S02-62;True;Ľahké poranenia pohybového systému;D;2;;;;;P;P;P;P;;;;
15;S02-56;True;Otras mozgu a povrchové poranenia hlavy;D;2;;;;;P;P;P;P;;;;
15;S02-54;True;Povrchové poranenia, otvorené rany a poškodenia mäkkých častí;D;2;;;;;P;P;P;P;;;;
15;S02-41;True;Revízia osteosyntézy;V;2;;;;;P;P;P;P;;;;
15;S02-40;True;Zatvorená repozícia luxácie a osteosyntéza;V;2;;;;;P;P;P;N;;;;
15;S02-39;True;Otvorená repozícia luxácie a fixácia;V;2;;;;;P;P;P;N;;;25;
15;S02-38;True;Osteosyntéza trieštivej zlomeniny;V;2;;;;;P;P;P;N;;;25;
15;S02-37;True;Osteosyntéza jednoduchej zlomeniny iná;V;2;;;;;P;P;P;N;;;;
15;S02-36;True;Osteosyntéza jednoduchej zlomeniny;V;2;;;;;P;P;P;P;;;;
15;S02-35;True;Osteosyntéza pre poúrazové stavy a komplikácie;VD;2;;;;;P;P;P;N;;;;
15;S02-34;True;Odstránenie osteosyntézy;V;2;;;;;P;P;P;P;;;;
15;S02-33;True;Osteosyntéza zlomeniny hruhovým externým fixátorom;V;2;;;;;P;P;P;N;;;;
15;S02-32;True;Osteosyntéza zlomeniny externým fixátorom;V;2;;;;;P;P;P;P;;;;
15;S02-31;True;Chirurgické ošetrenie zlomeniny bez osteosyntézy;V;2;;;;;P;P;P;P;;;;
15;S15-24;False;Jednoduché výkony na pere;V;1;;;;;P;P;P;P;N;;;
15;S15-23;False;Základné výkony v dutine ústnej alebo na perách;V;1;;;;;P;P;P;P;N;;;
15;S15-22;False;Iné malé výkony na koži a podkoží B;V;1;;;;;P;P;P;P;N;90;;
15;S15-21;False;Malé výkony na koži a podkoží B;V;1;;;;;P;P;P;P;N;90;;
15;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
15;S14-20;True;Malé výkony na koži a podkoží;V;1;;;;;P;P;P;P;N;;;
15;S14-19;True;Jednoduché lalokové plastiky;V;1;;;;;P;P;P;P;N;90;;
15;S14-18;True;Malé výkony na prsníku;V;1;;;;;P;P;P;P;N;90;;
15;S14-17;True;Jednoduché vyčistenie rany s odstránením patologického tkaniva;V;1;;;;;P;P;P;P;N;90;;
15;S14-16;True;Exstirpácia lymfatických uzlín;V;1;;;;;P;P;P;P;N;90;;
15;S13-56;True;Operačné výkony na kostiach a kĺboch ruky;V;1;;;;;N;N;P;P;N;;;
15;S13-55;True;Jednoduché operačné výkony na svaloch, šľachách, fasciách a burzách;V;1;;;;;N;N;P;P;N;;;
15;S13-53;True;Jednoduché operačné výkony na kostiach a kĺboch nohy;V;1;;;;;N;N;P;P;N;;50;
15;S13-48;True;Jednoduché amputácie a exartikulácie;V;1;;;;;N;N;P;P;N;;;
15;S13-47;True;Iné výkony na ruke a nohe;V;1;;;;;N;N;P;P;N;;50;
15;S10-39;True;Výkony na pošve a vulve - jednoduché;V;1;;;;;P;P;P;P;P;60;20;
15;S09-36;True;Jednoduché výkony na mužských pohlavných orgánoch;V;1;;;;;P;P;P;P;P;180;10;
15;S08-40;True;Operácia hernie;V;1;;;;;P;P;P;P;P;120;30;
15;S08-39;True;Jednoduché výkony na anuse;V;1;;;;;P;P;P;P;N;;;
15;S05-42;True;Jednoduché operácie na krku;V;1;;;;;P;P;P;P;N;180;25;
15;S05-41;True;Malé operačné výkony v dutine ústnej alebo na perách;V;1;;;;;P;P;P;P;N;180;;
15;S05-40;True;Malé výkony na nose a nosovej dutine;V;1;;;;;P;P;P;P;N;;50;
15;S05-39;True;Malé výkony na nosovej a prinosových dutinách;V;1;;;;;P;P;P;P;N;180;50;
15;S05-38;True;Malé výkony na tvárovom skelete;V;1;;;;;P;P;P;N;N;;;
15;S05-37;True;Malé výkony na vonkajšom zvukovode a ušnici;V;1;;;;;P;P;P;P;N;180;;
15;S05-36;True;Malé výkony v ORL;V;1;;;;;P;P;P;P;N;180;;
15;S05-33;True;Operačné výkony na očných viečkach;V;1;;;;;P;P;P;P;N;;;
15;S04-48;True;Vybrané výkon vertikálneho predĺženia horného viečka;V;1;;;;;P;P;P;N;N;;;
15;S04-44;True;Základné výkony pri traume oka;V;1;;;;;P;P;P;N;N;;;
15;S04-36;True;Menej komplexné výkony na očných viečkach;V;1;;;;;P;P;P;N;N;90;50;20
16;S16-07;False;Vysoko komplexné výkony na koži a podkoží pri popáleninách a poleptaniach;V;;5;5;5;5;P;;;;;;;
16;S16-06;False;Ťažké popáleniny a poleptania;D;;5;5;5;5;P;;;;;;;
16;S16-02;False;Vysoko komplexné výkony na koži a podkoží pri popáleninách a poleptaniach;V;5;;;;;P;;;;;;;
16;S16-01;False;Ťažké popáleniny a poleptania;D;5;;;;;P;;;;;;;
16;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
16;S16-08;False;Komplexné výkony na koži a podkoží pri popáleninách a poleptaniach;V;;3;3;3;3;P;P;P;;;;;
16;S16-03;False;Komplexné výkony na koži a podkoží pri popáleninách a poleptaniach;V;3;;;;;P;P;P;;;;;
16;S08-25;True;Popáleniny pažeráka a iných častí tráviacej sústavy;D;3;;;;;P;P;P;;;;;
16;S07-12;True;Popáleniny hrtana a priedušnice;D;3;;;;;P;P;P;;;;;
16;S04-30;True;Poranenia oka a očných adnexov;D;3;;;;;P;P;P;;;;;
16;S16-10;False;Menej ťažké popáleniny a poleptania;D;;2;2;2;2;P;P;P;P;;;;
16;S16-09;False;Malé výkony na koži a podkoží pri popáleninách a poleptaniach;V;;2;2;2;2;P;P;P;P;;;;
16;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
16;S16-05;False;Menej ťažké popáleniny a poleptania;D;2;;;;;P;P;P;P;;;;
16;S16-04;False;Malé výkony na koži a podkoží pri popáleninách a poleptaniach;V;2;;;;;P;P;P;P;;;;
16;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
16;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
17;S17-09;False;Zlyhanie a odvrhnutie transplantátu pľúc;D;5;;;;;P;;;;;;;
17;S17-08;False;Zlyhanie a odvrhnutie transplantátu srdca;D;5;;;;;P;;;;;;;
17;S17-07;False;Hospitalizácia pred transplantáciou čreva;V;5;;;;;P;;;;;;;
17;S17-06;False;Hospitalizácia pred transplantáciou pľúc;V;5;;;;;P;;;;;;;
17;S17-05;False;Hospitalizácia pred transplantáciou srdca;V;5;;;;;P;;;;;;;
17;S17-04;False;Rozhodnutie o indikácii a príprava pacienta na transpantáciu pľúc;V;5;;;;;P;;;;;;;
17;S17-03;False;Transplantácia čreva;V;5;;;;;N;;;;;;;
17;S17-02;False;Transplantácia pľúc;V;5;;;;;N;;;;;;;
17;S17-01;False;Transplantácia srdca;V;5;;;;;P;;;;;;20;
17;S17-21;False;Odber orgánu pre transplantáciu od živého darcu;V;4;;;;;P;P;;;;;5;
17;S17-20;False;Odber orgánu pre transplantáciu od mŕtveho darcu;V;4;;;;;P;P;;;;;;
17;S17-19;False;Zlyhanie a odvrhnutie transplantátu obličky;D;4;;;;;P;P;;;;;;
17;S17-18;False;Zlyhanie a odvrhnutie transplantátu pankreasu;V;4;;;;;P;N;;;;;;
17;S17-17;False;Zlyhanie a odvrhnutie transplantátu pečene;D;4;;;;;P;N;;;;;;
17;S17-16;False;Hospitalizácia pred transplantáciou obličky;V;4;;;;;P;P;;;;;;
17;S17-15;False;Hospitalizácia pred transplantáciou pankreasu;V;4;;;;;N;N;;;;;;
17;S17-14;False;Hospitalizácia pred transplantáciou pečene;V;4;;;;;P;N;;;;;;
17;S17-13;False;Transplantácia obličky;V;4;;;;;P;P;;;;;25;
17;S17-12;False;Transplantácia pankreasu;V;4;;;;;N;N;;;;;2;
17;S17-11;False;Transplantácia pečene;V;4;;;;;P;N;;;;;30;
17;S07-06;True;Resekcie pľúc a ostatné operačné výkony na pľúcach a prieduškách;V;3;;;;;P;P;P;;;;170;
17;S17-22;False;Identifikácia mŕtveho darcu orgánov;S;2;;;;;P;P;P;P;;;;
17;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
17;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
18;S18-16;False;Operačné výkony na cievach - koronárne cievy;V;;5;5;5;5;P;;;;;;;
18;S18-15;False;Resekcia ascendentnej aorty s interpozitom;V;;5;5;5;5;P;;;;;;;
18;S18-14;False;Perikardektómia, perikardiotómia a kardiotómia;V;;5;5;5;5;P;;;;;;;
18;S18-13;False;Ablácie porúch rytmu;V;;5;5;5;5;P;;;;;;;
18;S18-12;False;Iné operačné výkony na srdci a veľkých cievach;V;;5;5;5;5;P;;;;;;;
18;S18-11;False;Kardiochirurgia VVCH;V;;5;5;5;5;P;;;;;;;
18;S18-10;False;Výkon na srdcových chlopniach;V;;5;5;5;5;P;;;;;;;
18;S18-09;False;Dlhodobá VAD, totálna náhrada srdca;V;;5;5;5;5;P;;;;;;;
18;S18-01;False;Dlhodobá VAD, totálna náhrada srdca;V;5;;;;;P;;;;;180;400*2;
18;S52-25;True;Výkony vnútrohrudné akútne pre traumu;V;;4;4;4;4;P;P;;;;;;
18;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
18;S18-08;False;Operačné výkony na cievach - koronárne cievy;V;4;;;;;P;P;;;;180;400*2;
18;S18-07;False;Resekcia ascendentnej aorty s interpozitom;V;4;;;;;P;P;;;;180;400*2;
18;S18-06;False;Perikardektómia, perikardiotómia a kardiotómia;V;4;;;;;P;P;;;;180;400*2;
18;S18-05;False;Ablácie porúch rytmu;V;4;;;;;P;P;;;;180;400*2;
18;S18-04;False;Iné operačné výkony na srdci a veľkých cievach;V;4;;;;;P;P;;;;180;400*2;
18;S18-03;False;Kardiochirurgia VVCH;V;4;;;;;P;P;;;;270;400*2;
18;S18-02;False;Výkon na srdcových chlopniach;V;4;;;;;P;P;;;;270;400*2;
18;S02-29;True;Výkony vnútrohrudné akútne pre traumu;V;3;;;;;P;P;N;;;;;
18;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
18;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
18;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
19;S19-01;False;Špecializované operačné výkony na cievach - thorakoabdominálne aneuryzmy;V;4;;;;;P;P;;;;360;5;
19;S19-06;False;Iné výkony na cievach;V;3;;;;;P;P;P;;;360;;
19;S19-05;False;Operačné výkony na cievach - vény a iné;V;3;;;;;P;P;P;;;360;;
19;S19-04;False;Operačné výkony na cievach - končatiny;V;3;;;;;P;P;P;;;360;70;
19;S19-03;False;Operačné výkony na cievach - aortoiliacká oblasť;V;3;;;;;P;P;P;;;360;50;
19;S19-02;False;Operačné výkony na cievach - supraaortové vetvy;V;3;;;;;P;P;P;;;360;30;
19;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
19;S19-08;False;Shuntové operácie - AV shunt;V;1;;;;;P;P;P;N;N;180;30;
19;S19-07;False;Operačné výkony na varikóznych žilách;V;1;;;;;P;P;P;N;N;360;100;
19;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
20;S20-01;False;Intervenčné výkony - chlopne;V;4;;;;;P;P;;;;395;50;30
20;S20-09;False;Diag. katetrizácia ľavého srdca/selekt.koronarografia;V;3;;;;;P;P;P;;;180;1200;130
20;S20-07;False;Intravaskulárne zobrazovacie metódy - aspoň jedna metodika;V;3;;;;;P;P;P;;;;;
20;S20-05;False;Dočasná mech. podpora obehu - aspoň jedna metodika;V;3;;;;;P;P;P;;;;;
20;S20-03;False;Medicínska služba pPKI 24/7 u infarktu;V;3;;;;;P;P;P;;;;100;30
20;S20-02;False;Diag. katetrizácia pravého srdca a iné komplexné katetrizácie;V;3;;;;;P;P;N;;;120;25;20
20;S21-01;True;Intervenčné výkony - elektrofyziológia a katétrové ablácie;V;3;;;;;P;P;N;;;360;100;30
20;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
20;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
21;S21-02;False;Implantácia, výmena alebo korekcia defibrilátora;V;4;;;;;P;P;;;;180;50;30
21;S21-03;False;Implantácia, výmena alebo korekcia kardiostimulátora;V;3;;;;;P;P;P;;;90;100;30
21;S21-01;False;Intervenčné výkony - elektrofyziológia a katétrové ablácie;V;3;;;;;P;P;N;;;360;100;30
21;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
21;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
22;S22-04;False;Intervenčná neurorádiológia III (AV malformácie, fistuly, predoperačné embolizácie,chronický subdurálny hematóm, spinálne malformácie);V;;4;4;4;4;P;P;;;;;;
22;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
22;S22-01;False;Intervenčná neurorádiológia III (AV malformácie, fistuly, predoperačné embolizácie,chronický subdurálny hematóm, spinálne malformácie);V;4;;;;;P;P;;;;90;15;5
22;S22-06;False;Intervenčná neurorádiológia I (akútna CMP, intrakraniálne stenózy, trombóza mozgových splavov);V;;3;3;3;3;P;P;P;;;;;
22;S22-05;False;Intervenčná neurorádiológia II (intrakraniálne aneuryzmy);V;;3;3;3;3;P;P;N;;;;;
22;S22-07;False;Mechanické trombektómie a CAS;V;3;;;;;P;P;P;;;;;
22;S22-03;False;Intervenčná neurorádiológia I (akútna CMP, intrakraniálne stenózy, trombóza mozgových splavov);V;3;;;;;P;P;P;;;90;60;20
22;S22-02;False;Intervenčná neurorádiológia II (intrakraniálne aneuryzmy);V;3;;;;;P;P;N;;;90;50;5
22;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
22;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
22;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
23;S23-06;False;Hybridné a komplexné aortálne intervenčné výkony (CHEVAR, FEVAR, BEVAR, potreba debranchingu);V;;4;4;4;4;P;P;;;;;;
23;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
23;S23-01;False;Hybridné a komplexné aortálne intervenčné výkony (CHEVAR, FEVAR, BEVAR, potreba debranchingu);V;4;;;;;P;P;;;;90;10;5
23;S23-10;False;Hybridné intervenčné výkony na periférnych tepnách;V;;3;3;3;3;P;P;N;;;;;
23;S23-09;False;Aortálne intervencie (EVAR,TEVAR);V;;3;3;3;3;P;P;N;;;;;
23;S23-08;False;Vaskulárne intervencie II (embolizácie myómy, prostata, onkológia TACE,TIPS/BRTO/CARTO);V;;3;3;3;3;N;N;P;;;;;
23;S23-07;False;Vaskulárne intervencie I (EVL DK/HK, viscerálne intervencie, HŽT, kaválne filtre, pľúcna embólia, aneuryzmy periférnych tepien);V;;3;3;3;3;P;P;P;;;;;
23;S23-05;False;Hybridné intervenčné výkony na periférnych tepnách;V;3;;;;;P;P;N;;;90;15;5
23;S23-04;False;Aortálne intervencie (EVAR,TEVAR);V;3;;;;;P;P;N;;;90;50;10
23;S23-03;False;Vaskulárne intervencie II (embolizácie myómy, prostata, onkológia TACE,TIPS/BRTO/CARTO);V;3;;;;;N;N;P;;;90;20;5
23;S23-02;False;Vaskulárne intervencie I (EVL DK/HK, viscerálne intervencie, HŽT, kaválne filtre, pľúcna embólia, aneuryzmy periférnych tepien);V;3;;;;;P;P;P;;;90;300;100
23;S22-07;True;Mechanické trombektómie a CAS;V;3;;;;;P;P;P;;;;;
23;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
23;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
23;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
24;S51-74;True;Revízia operačnej rany;V;;4;3;2;1;P;P;N;N;N;;;
24;S24-10;False;Nevaskulárna intervenčná rádiológia III (ablačné techniky pri nádorových postihnutiach, drenážne techniky a stentovanie žlčových ciest a pod.);V;;3;3;3;3;P;P;P;;;90;;
24;S24-09;False;Nevaskulárna intervenčná rádiológia IV (kostné výkony);V;;3;3;3;3;P;P;P;;;90;;
24;S24-07;False;Nevaskulárna intervenčná rádiológia VI (iné nevaskulárne intervenčné výkony);V;;3;3;3;3;N;N;N;;;90;;
24;S24-05;False;Nevaskulárna intervenčná rádiológia II (náročnejšie biopsie, drenážne výkony a pod.);V;3;;;;;P;P;P;;;90;60;20
24;S24-04;False;Nevaskulárna intervenčná rádiológia III (ablačné techniky pri nádorových postihnutiach, drenážne techniky a stentovanie žlčových ciest a pod.);V;3;;;;;P;P;P;;;90;30;10
24;S24-03;False;Nevaskulárna intervenčná rádiológia IV (kostné výkony);V;3;;;;;P;P;P;;;90;20;10
24;S24-02;False;Nevaskulárna intervenčná rádiológia V (výkony na obličke), ;V;3;;;;;N;N;N;;;90;30;15
24;S24-01;False;Nevaskulárna intervenčná rádiológia VI (iné nevaskulárne intervenčné výkony);V;3;;;;;N;N;N;;;90;60;20
24;S24-12;False;Nevaskulárna intervenčná rádiológia I (jednoduché biopsie, drenážne výkony a pod.);V;;2;2;2;2;P;P;P;P;;90;;
24;S73-52;True;Manažment bolesti;D;;2;2;2;2;P;P;N;N;;;;
24;S24-06;False;Nevaskulárna intervenčná rádiológia I (jednoduché biopsie, drenážne výkony a pod.);V;2;;;;;P;P;P;P;;90;100;20
24;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
24;S14-21;True;Revízia operačnej rany;V;1;;;;;P;P;N;N;N;90;;
25;S35-03;True;Kombinovaný imunodeficit a závažné ochorenia imunitného systému;D;4;;;;;P;P;;;;;;
25;S35-02;True;Vysoko komplexné ochorenia imunitného systému;D;4;;;;;P;P;;;;;;
25;S32-17;True;Vrodené trombocytopatie klinicky závažné ;D;4;;;;;P;P;;;;;;
25;S32-16;True;Vysoko komplexné hematologické ochorenia;D;4;;;;;P;P;;;;;;
25;S32-10;True;Idiopatická aplastická anémia, ťažká a veľmi ťažká forma;D;4;;;;;P;P;;;;;;
25;S32-08;True;Získaná hemofília;D;4;;;;;P;P;;;;;;
25;S28-05;True;Vysoko komplexné ochorenia GIT;D;4;;;;;P;P;;;;;;
25;S25-05;False;Akútna geriatrická starostlivosť;V;3;;;;;P;P;N;;;;;
25;S25-04;False;Farmakoterapia;V;3;;;;;P;P;P;;;;;
25;S25-03;False;Účinky vibrácie;D;3;;;;;P;P;P;;;;;
25;S25-02;False;Amyloidóza;D;3;;;;;P;P;P;;;;;
25;S34-05;True;Iné ochorenia kože, podkožia a slizníc II;D;3;;;;;P;P;P;;;;500*3;
25;S34-03;True;Kožný vred;D;3;;;;;P;P;P;;;;500*3;
25;S33-03;True;Sepsa II;D;3;;;;;N;N;N;;;;;
25;S32-22;True;Akútne leukémie - podporná liečba;D;3;;;;;P;P;P;;;;;
25;S32-21;True;Hemolytická anémia;D;3;;;;;P;P;P;;;;;
25;S32-20;True;Získaný von Willebrandov syndróm;D;3;;;;;P;P;P;;;;;
25;S32-19;True;Komplexné hematologické ochorenia;D;3;;;;;P;P;P;;;;;
25;S28-21;True;Akútne zlyhanie pečene;D;3;;;;;P;P;P;;;;;
25;S28-20;True;Komplexné ochorenie pečene;D;3;;;;;P;P;P;;;;;
25;S28-19;True;Komplexné ochorenia pažeráka;D;3;;;;;P;P;P;;;;;
25;S28-17;True;Ochorenia pečene;D;3;;;;;P;P;P;;;;;
25;S28-16;True;Ochorenia pažeráka;D;3;;;;;P;P;P;;;;;
25;S27-10;True;Extrémna obezita s alveolovou hypoventiláciou;D;3;;;;;P;P;P;;;;;
25;S27-09;True;Intersticiálna choroba pľúc II.;D;3;;;;;P;P;P;;;;;
25;S27-07;True;Iné infekcie a zápaly dýchacích orgánov II.;D;3;;;;;P;P;P;;;;;
25;S04-29;True;Iné ochorenia oka a očných adnexov;D;3;;;;;P;P;P;;;;;
25;S11-18;True;Hospitalizácia po pôrode;D;2;;;2;2;P;P;P;P;;;;
25;S25-21;False;Infekcia/zápal kože a podkožia;D;2;;;;;P;P;P;N;;;500*3;
25;S25-20;False;Komplikácie po infúzii, trasfúzii a liečebnej injekcii;D;2;;;;;P;P;P;P;;;;
25;S25-19;False;Dehydratácia, hypokaliémia, iná porucha rovnováhy elektrolytov;D;2;;;;;P;P;P;P;;;;
25;S25-18;False;Vybrané hematologické ochorenia;D;2;;;;;P;P;P;P;;;;
25;S25-17;False;Varixy a vredy a iné ochorenia GIT;D;2;;;;;P;P;P;P;;;;
25;S25-16;False;Opuch;D;2;;;;;P;P;P;P;;;;
25;S25-15;False;Ťažkosti, symptómy a iné anomálie;D;2;;;;;P;P;P;P;;;;
25;S25-14;False;Rôzne poruchy metabolizmu;D;2;;;;;P;P;P;P;;;;
25;S25-13;False;Akútna intoxikácia alkoholom alebo drogami;D;2;;;;;P;P;P;P;;;;
25;S25-12;False;Otravy alebo toxické účinky z vonkajších príčin;D;2;;;;;P;P;P;P;;;;
25;S25-11;False;Ochorenia sleziny;D;2;;;;;P;P;P;P;;;;
25;S25-10;False;Ochorenia retikuloendoteliálneho systému, imunitného systému a poruchy zrážania krvi;D;2;;;;;P;P;P;P;;;;
25;S25-09;False;Ochorenia a poruchy močových orgánov;D;2;;;;;P;P;P;P;;;;
25;S25-08;False;Iné kardiovaskulárne ochorenia;D;2;;;;;P;P;P;P;;;;
25;S25-07;False;Hypovolemický a iný šok;D;2;;;;;P;P;P;P;;;;
25;S25-06;False;Anémia a iné hematologické ochorenia;D;2;;;;;P;P;P;P;;;;
25;S40-21;True;Chemoterapia;V;2;;;;;P;P;P;P;;;;
25;S40-18;True;Zhubné nádory močových orgánov;D;2;;;;;P;P;P;P;;;;
25;S40-08;True;Lymfóm a neakútna leukémia;D;2;;;;;P;P;P;P;;;;
25;S40-05;True;Zhubné nádory ucha, nosa, úst a krku;D;2;;;;;P;P;P;P;;;;
25;S37-19;True;Manažment bolesti;D;2;;;;;P;P;N;N;;;;
25;S37-11;True;Iné ochorenia NS;D;2;;;;;P;P;P;P;;;;
25;S37-03;True;Stupor a kóma netraumatického pôvodu;D;2;;;;;P;P;P;N;;;;
25;S35-06;True;Ochorenia imunitného systému;D;2;;;;;P;P;P;P;;;;
25;S34-04;True;Iné ochorenia kože, podkožia a slizníc;D;2;;;;;P;P;P;P;;;500*3;
25;S33-11;True;Horúčka neznámeho pôvodu;D;2;;;;;P;P;P;P;;;;
25;S33-09;True;Iné infekčné ochorenia;D;2;;;;;P;P;P;P;;;;
25;S33-08;True;Sepsa;D;2;;;;;P;P;P;P;;;;
25;S32-36;True;Podporná liečba pri hematologickom a hematoonkologickom ochorení (febrilná neutropénia, paliatívna chemoterapia a iné);D;2;;;;;P;P;P;P;;;;
25;S32-35;True;Trombocytopénie a trombocytopatie;D;2;;;;;N;N;P;P;;;;
25;S32-34;True;Myelodysplastické syndrómy;D;2;;;;;N;P;P;P;;;;
25;S32-33;True;Získané poruchy hemostázy;D;2;;;;;N;P;P;P;;;;
25;S32-31;True;Poruchy leukocytov a iné hematologické ochorenia;D;2;;;;;N;N;P;P;;;;
25;S32-30;True;Vrodené koagulopatie - základná hemostatická liečba, komplexná liečba pri operácii s vitálnou indikáciou;D;2;;;;;P;P;P;P;;;;
25;S31-11;True;Raynaudov syndróm;D;2;;;;;P;P;P;N;;;;
25;S31-10;True;Dna zapríčinená liekmi;D;2;;;;;P;P;P;N;;;;
25;S31-08;True;Ochorenia spojivového tkaniva;D;2;;;;;P;P;P;N;;;;
25;S31-07;True;Ochorenia kostí a určité artropatie;D;2;;;;;P;P;P;N;;;;
25;S30-08;True;Insuficiencia obličiek;D;2;;;;;P;P;P;P;;;;
25;S29-10;True;Endokrinopatie;D;2;;;;;P;P;P;P;;;;
25;S29-09;True;Diabetes mellitus s komplikáciami;D;2;;;;;P;P;P;P;;;;
25;S29-08;True;Diabetes mellitus;D;2;;;;;P;P;P;P;;;;
25;S29-07;True;Vrodené metabolické poruchy;D;2;;;;;P;P;P;P;;;;
25;S29-06;True;Poruchy metabolizmu;D;2;;;;;P;P;P;N;;;;
25;S28-65;True;Infekčná gastroenteritída;D;2;;;;;P;P;P;P;;;;
25;S28-64;True;Iné infečné ochorenia GIT;D;2;;;;;P;P;P;P;;;;
25;S28-62;True;Enterokolitída zapríčinená Clostridium difficile;D;2;;;;;P;P;P;P;;;;
25;S28-60;True;Ochorenia GIT;D;2;;;;;P;P;P;P;;;;
25;S28-58;True;Barrettov pažerák;D;2;;;;;P;P;P;P;;;;
25;S28-57;True;Iné ochorenia GIT;D;2;;;;;P;P;P;P;;;;
25;S28-53;True;Divertikulóza;D;2;;;;;P;P;P;P;;;;
25;S28-52;True;Akútny peptický vred jejúna;D;2;;;;;P;P;P;P;;;;
25;S28-51;True;Žlčníkový kameň a iné vybrané ochorenia;D;2;;;;;P;P;P;P;;;;
25;S28-50;True;Závažné ochorenia pankreasu;D;2;;;;;P;P;P;P;;;;
25;S28-49;True;Iné neinfekčné gastroenteritídy a kolitídy;D;2;;;;;P;P;P;P;;;;
