kod_hlavnej_diagnozy;nazov_hlavnej_diagnozy;kod_ms;nazov_ms
j390;Retrofaryngový a parafaryngový absces;S05-29;Zápal stredného ucha alebo infekcia horných dýchacích ciest
j393;Hypersenzitívna reakcia horných dýchacích ciest bez bližšieho určenia miesta;S05-29;Zápal stredného ucha alebo infekcia horných dýchacích ciest
j3980;Získaná stenóza priedušnice;S05-29;Zápal stredného ucha alebo infekcia horných dýchacích ciest
j3988;Iná choroba horných dýchacích ciest, bližšie určená;S05-29;Zápal stredného ucha alebo infekcia horných dýchacích ciest
j399;Choroba horných dýchacích ciest, bližšie neurčená;S05-29;Zápal stredného ucha alebo infekcia horných dýchacích ciest
r040;Epistaxa;S05-29;Zápal stredného ucha alebo infekcia horných dýchacích ciest
r041;Krvácanie z hrdla;S05-29;Zápal stredného ucha alebo infekcia horných dýchacích ciest
t700;Ušná barotrauma;S05-29;Zápal stredného ucha alebo infekcia horných dýchacích ciest
t701;Barotrauma prinosových dutín;S05-29;Zápal stredného ucha alebo infekcia horných dýchacích ciest
h810;Meniereova choroba;S37-20;Vertigo
h811;Benígny záchvatový závrat - vertigo;S37-20;Vertigo
h812;Vestibulárna neuropatia;S37-20;Vertigo
h813;Iný periférny závrat - vertigo;S37-20;Vertigo
h814;Závrat - vertigo centrálneho pôvodu;S37-20;Vertigo
h818;Iná porucha vestibulárnej funkcie;S37-20;Vertigo
h819;Porucha vestibulárnej funkcie, bližšie neurčená;S37-20;Vertigo
h830;Zápal labyrintu vnútorného ucha;S05-30;Poruchy rovnováhy, strata sluchu alebo tinnitus
h832;Porucha funkcie labyrintu vnútorného ucha;S05-30;Poruchy rovnováhy, strata sluchu alebo tinnitus
h910;Ototoxická strata sluchu;S05-30;Poruchy rovnováhy, strata sluchu alebo tinnitus
h912;Náhla idiopatická strata sluchu;S05-30;Poruchy rovnováhy, strata sluchu alebo tinnitus
h9301;Pulzatilný tinnitus, pravé ucho;S05-30;Poruchy rovnováhy, strata sluchu alebo tinnitus
h9302;Pulzatilný tinnitus, ľavé ucho;S05-30;Poruchy rovnováhy, strata sluchu alebo tinnitus
h9303;Pulzatilný tinnitus, bilaterálne;S05-30;Poruchy rovnováhy, strata sluchu alebo tinnitus
h9309;Pulzatilný tinnitus, nešpecifikované ucho;S05-30;Poruchy rovnováhy, strata sluchu alebo tinnitus
h931;Zvonenie v ušiach [tinnitus aurium];S05-30;Poruchy rovnováhy, strata sluchu alebo tinnitus
h933;Choroba sluchového nervu [n.vestibulocochlearis];S05-30;Poruchy rovnováhy, strata sluchu alebo tinnitus
r42;Závrat [vertigo];S37-20;Vertigo
a360;Hltanová diftéria;S05-31;Iné ochorenia ucha, nosa, úst a krku
a361;Nosohltanová diftéria;S05-31;Iné ochorenia ucha, nosa, úst a krku
a362;Hrtanová diftéria;S05-31;Iné ochorenia ucha, nosa, úst a krku
a665;Gangóza;S05-31;Iné ochorenia ucha, nosa, úst a krku
d104;Nezhubný nádor mandle;S05-31;Iné ochorenia ucha, nosa, úst a krku
d105;Nezhubný nádor inej časti orofaryngu;S05-31;Iné ochorenia ucha, nosa, úst a krku
d106;Nezhubný nádor nazofaryngu;S05-31;Iné ochorenia ucha, nosa, úst a krku
d107;Nezhubný nádor hypofaryngu;S05-31;Iné ochorenia ucha, nosa, úst a krku
d109;Nezhubný nádor faryngu, bližšie neurčený;S05-31;Iné ochorenia ucha, nosa, úst a krku
d110;Nezhubný nádor príušnej žľazy;S05-31;Iné ochorenia ucha, nosa, úst a krku
d117;Nezhubný nádor inej veľkej slinnej žľazy;S05-31;Iné ochorenia ucha, nosa, úst a krku
d119;Nezhubný nádor bližšie neurčenej veľkej slinnej žľazy;S05-31;Iné ochorenia ucha, nosa, úst a krku
d140;Nezhubný nádor stredného ucha, nosovej dutiny a prinosových dutín;S05-31;Iné ochorenia ucha, nosa, úst a krku
d141;Nezhubný nádor hrtana;S05-31;Iné ochorenia ucha, nosa, úst a krku
d1805;Hemangióm ucha, nosa, úst a hrdla;S05-31;Iné ochorenia ucha, nosa, úst a krku
h600;Absces vonkajšieho ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
h601;Flegmóna vonkajšieho ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
h603;Iný infekčný zápal vonkajšieho ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
h604;Cholesteatóm vonkajšieho ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
h605;Akútny neinfekčný zápal vonkajšieho ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
h608;Iný zápal vonkajšieho ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
h609;Zápal vonkajšieho ucha, bližšie neurčený;S05-31;Iné ochorenia ucha, nosa, úst a krku
h610;Perichondritída vonkajšieho ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
h611;Neinfekčná choroba ušnice;S05-31;Iné ochorenia ucha, nosa, úst a krku
h612;Stvrdnutý ušný maz [cerumen];S05-31;Iné ochorenia ucha, nosa, úst a krku
h613;Získaná stenóza vonkajšieho zvukovodu;S05-31;Iné ochorenia ucha, nosa, úst a krku
h618;Iná choroba vonkajšieho ucha, bližšie určená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h619;Choroba vonkajšieho ucha, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h681;Uzáver sluchovej trubice;S05-31;Iné ochorenia ucha, nosa, úst a krku
h690;Otvorená sluchová trubica (tuba patens);S05-31;Iné ochorenia ucha, nosa, úst a krku
h698;Iná choroba sluchovej trubice, bližšie určená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h699;Choroba sluchovej trubice, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h708;Iná mastoiditída a príbuzná choroba;S05-31;Iné ochorenia ucha, nosa, úst a krku
h71;Cholesteatóm stredného ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
h720;Centrálna perforácia blany bubienka;S05-31;Iné ochorenia ucha, nosa, úst a krku
h721;Atiková perforácia blany bubienka;S05-31;Iné ochorenia ucha, nosa, úst a krku
h722;Iná okrajová perforácia blany bubienka;S05-31;Iné ochorenia ucha, nosa, úst a krku
h728;Iná perforácia blany bubienka;S05-31;Iné ochorenia ucha, nosa, úst a krku
h729;Perforácia blany bubienka, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h738;Iná choroba blany bubienka, bližšie určená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h739;Choroba blany bubienka, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h740;Tympanoskleróza;S05-31;Iné ochorenia ucha, nosa, úst a krku
h741;Adhezívna choroba stredného ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
h742;Diskontinuita a dislokácia sluchových kostičiek;S05-31;Iné ochorenia ucha, nosa, úst a krku
h743;Iná získaná abnormalita sluchových kostičiek;S05-31;Iné ochorenia ucha, nosa, úst a krku
h744;Polyp stredného ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
h748;Iné choroby stredného ucha a hlávkového výbežku, bližšie určené;S05-31;Iné ochorenia ucha, nosa, úst a krku
h749;Choroba stredného ucha a hlávkového výbežku, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h800;Otoskleróza s postihnutím oválneho okienka, neobliterujúca;S05-31;Iné ochorenia ucha, nosa, úst a krku
h801;Otoskleróza s postihnutím oválneho okienka, obliterujúca;S05-31;Iné ochorenia ucha, nosa, úst a krku
h802;Kochleárna otoskleróza;S05-31;Iné ochorenia ucha, nosa, úst a krku
h808;Iná otoskleróza;S05-31;Iné ochorenia ucha, nosa, úst a krku
h809;Otoskleróza, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h831;Fistula labyrintu vnútorného ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
h833;Vplyv hluku na vnútorné ucho;S05-31;Iné ochorenia ucha, nosa, úst a krku
h838;Iné choroby vnútorného ucha, bližšie určené;S05-31;Iné ochorenia ucha, nosa, úst a krku
h839;Choroba vnútorného ucha, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h900;Obojstranná prevodová strata sluchu;S05-31;Iné ochorenia ucha, nosa, úst a krku
h901;Jednostranná prevodová strata sluchu s neporušeným sluchom na druhej strane;S05-31;Iné ochorenia ucha, nosa, úst a krku
h902;Prevodová strata sluchu, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h903;Obojstranná percepčná strata sluchu;S05-31;Iné ochorenia ucha, nosa, úst a krku
h904;Jednostranná percepčná strata sluchu s neporušeným sluchom na druhej strane;S05-31;Iné ochorenia ucha, nosa, úst a krku
h905;Percepčná strata sluchu, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h906;Obojstranná zmiešaná prevodová a percepčná strata sluchu;S05-31;Iné ochorenia ucha, nosa, úst a krku
h907;Jednostranná zmiešaná prevodová a percepčná strata sluchu s neporušeným sluchom na druhej strane;S05-31;Iné ochorenia ucha, nosa, úst a krku
h908;Zmiešaná prevodová a percepčná strata sluchu, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h911;Presbyakúzia;S05-31;Iné ochorenia ucha, nosa, úst a krku
h913;Hluchonemota, nezatriedená inde;S05-31;Iné ochorenia ucha, nosa, úst a krku
h918;Iná strata sluchu, bližšie určená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h919;Strata sluchu, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h920;Bolesť v uchu [otalgia];S05-31;Iné ochorenia ucha, nosa, úst a krku
h921;Výtok z ucha [otorrhoe];S05-31;Iné ochorenia ucha, nosa, úst a krku
h922;Krvácanie z ucha [otorrhagia];S05-31;Iné ochorenia ucha, nosa, úst a krku
h932;Iný abnormálny sluchový vnem;S05-31;Iné ochorenia ucha, nosa, úst a krku
h938;Iné choroby ucha, bližšie určené;S05-31;Iné ochorenia ucha, nosa, úst a krku
h939;Choroba ucha, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
h950;Recidivujúci cholesteatóm v dutine po mastoidektómii;S05-31;Iné ochorenia ucha, nosa, úst a krku
h951;Iná choroba po mastoidektómii;S05-31;Iné ochorenia ucha, nosa, úst a krku
h958;Iná choroba ucha a hlávkového výbežku;S05-31;Iné ochorenia ucha, nosa, úst a krku
j330;Polyp nosovej dutiny;S05-31;Iné ochorenia ucha, nosa, úst a krku
j331;Deformujúca polypóza prinosovej dutiny;S05-31;Iné ochorenia ucha, nosa, úst a krku
j338;Iný polyp prinosovej dutiny;S05-31;Iné ochorenia ucha, nosa, úst a krku
j339;Nosový polyp, bližšie neurčený;S05-31;Iné ochorenia ucha, nosa, úst a krku
j340;Absces, furunkul a karbunkul nosa;S05-31;Iné ochorenia ucha, nosa, úst a krku
j341;Cysta a mukokéla nosa a prinosovej dutiny;S05-31;Iné ochorenia ucha, nosa, úst a krku
j342;Vybočenie nosovej priehradky;S05-31;Iné ochorenia ucha, nosa, úst a krku
j343;Hypertrofia nosových mušlí;S05-31;Iné ochorenia ucha, nosa, úst a krku
j348;Iná choroba nosa a prinosových dutín, bližšie určená;S05-31;Iné ochorenia ucha, nosa, úst a krku
j351;Hyperplázia mandlí;S05-31;Iné ochorenia ucha, nosa, úst a krku
j352;Hyperplázia adenoidného tkaniva;S05-31;Iné ochorenia ucha, nosa, úst a krku
j353;Hypertrofia mandlí s hypertrofiou adenoidného tkaniva;S05-31;Iné ochorenia ucha, nosa, úst a krku
j358;Iná chronická choroba mandlí a adenoidného tkaniva;S05-31;Iné ochorenia ucha, nosa, úst a krku
j359;Choroba mandlí a adenoidného tkaniva, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
j3800;Obrna hlasiviek a hrtana, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
j3801;Jednostranná čiastočná obrna hlasiviek a hrtana;S05-31;Iné ochorenia ucha, nosa, úst a krku
j3802;Jednostranná kompletná obrna hlasiviek a hrtana;S05-31;Iné ochorenia ucha, nosa, úst a krku
j3803;Obojstranná čiastočná obrna hlasiviek a hrtana;S05-31;Iné ochorenia ucha, nosa, úst a krku
j381;Polyp hlasivky a hrtana;S05-31;Iné ochorenia ucha, nosa, úst a krku
j382;Uzlíky hlasiviek;S05-31;Iné ochorenia ucha, nosa, úst a krku
j383;Iné choroby hlasiviek;S05-31;Iné ochorenia ucha, nosa, úst a krku
j384;Opuch hrtana;S05-31;Iné ochorenia ucha, nosa, úst a krku
j386;Stenóza hrtana;S05-31;Iné ochorenia ucha, nosa, úst a krku
j387;Iná choroba hrtana;S05-31;Iné ochorenia ucha, nosa, úst a krku
j391;Iný absces hltana;S05-31;Iné ochorenia ucha, nosa, úst a krku
j392;Iná choroba hltana;S05-31;Iné ochorenia ucha, nosa, úst a krku
k110;Atrofia slinných žliaz;S05-31;Iné ochorenia ucha, nosa, úst a krku
k111;Hypertrofia slinných žliaz;S05-31;Iné ochorenia ucha, nosa, úst a krku
k112;Sialoadenitída;S05-31;Iné ochorenia ucha, nosa, úst a krku
k113;Absces slinnej žľazy;S05-31;Iné ochorenia ucha, nosa, úst a krku
k114;Fistula slinnej žľazy;S05-31;Iné ochorenia ucha, nosa, úst a krku
k115;Sialolitiáza;S05-31;Iné ochorenia ucha, nosa, úst a krku
k116;Mukokéla slinnej žľazy;S05-31;Iné ochorenia ucha, nosa, úst a krku
k117;Poruchy sekrécie slín;S05-31;Iné ochorenia ucha, nosa, úst a krku
k118;Iné choroby slinnej žľazy;S05-31;Iné ochorenia ucha, nosa, úst a krku
k119;Choroba slinnej žľazy, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
m950;Získaná deformita nosa;S05-31;Iné ochorenia ucha, nosa, úst a krku
m951;Karfiolovité ucho;S05-31;Iné ochorenia ucha, nosa, úst a krku
q160;Vrodené chýbanie ušnice;S05-31;Iné ochorenia ucha, nosa, úst a krku
q161;Vrodené chýbanie, atrézia a striktúra (vonkajšieho) zvukovodu;S05-31;Iné ochorenia ucha, nosa, úst a krku
q162;Chýbanie sluchovej [Eustachovej] trubice (vrodené);S05-31;Iné ochorenia ucha, nosa, úst a krku
q163;Vrodená chyba sluchových kostičiek;S05-31;Iné ochorenia ucha, nosa, úst a krku
q164;Iná vrodená chyba stredného ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
q165;Vrodená chyba vnútorného ucha;S05-31;Iné ochorenia ucha, nosa, úst a krku
q169;Vrodená chyba ucha, zapríčiňujúca zhoršenie sluchu, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
q170;Prídavná ušnica;S05-31;Iné ochorenia ucha, nosa, úst a krku
q171;Makrócia;S05-31;Iné ochorenia ucha, nosa, úst a krku
q172;Mikrócia;S05-31;Iné ochorenia ucha, nosa, úst a krku
q173;Iné znetvorené ucho;S05-31;Iné ochorenia ucha, nosa, úst a krku
q174;Chybne uložené ucho;S05-31;Iné ochorenia ucha, nosa, úst a krku
q175;Odstávajúce ucho;S05-31;Iné ochorenia ucha, nosa, úst a krku
q178;Iná vrodená chyba ucha, bližšie určená;S05-31;Iné ochorenia ucha, nosa, úst a krku
q179;Vrodená chyba ucha, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
q180;Branchiogénny sínus, fistula a cysta;S05-31;Iné ochorenia ucha, nosa, úst a krku
q181;Preaurikulárny sínus a cysta;S05-31;Iné ochorenia ucha, nosa, úst a krku
q182;Iná branchiogénna chyba;S05-31;Iné ochorenia ucha, nosa, úst a krku
q188;Iná vrodená chyba tváre a krku, bližšie určená;S05-31;Iné ochorenia ucha, nosa, úst a krku
q300;Atrézia choán;S05-31;Iné ochorenia ucha, nosa, úst a krku
q301;Nevyvinutie a nedostatočné vyvinutie nosa;S05-31;Iné ochorenia ucha, nosa, úst a krku
q302;Škára, zárez a rázštep nosa;S05-31;Iné ochorenia ucha, nosa, úst a krku
q303;Vrodené prederavenie nosovej priehradky;S05-31;Iné ochorenia ucha, nosa, úst a krku
q308;Iná vrodená chyba nosa;S05-31;Iné ochorenia ucha, nosa, úst a krku
q309;Vrodená chyba nosa, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
q310;Diafragma hrtana;S05-31;Iné ochorenia ucha, nosa, úst a krku
q311;Vrodená subglotická stenóza;S05-31;Iné ochorenia ucha, nosa, úst a krku
q312;Hypoplázia hrtana;S05-31;Iné ochorenia ucha, nosa, úst a krku
q313;Laryngokéla;S05-31;Iné ochorenia ucha, nosa, úst a krku
q315;Vrodená laryngomalácia;S05-31;Iné ochorenia ucha, nosa, úst a krku
q318;Iná vrodená chyba hrtana;S05-31;Iné ochorenia ucha, nosa, úst a krku
q319;Vrodená chyba hrtana, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
q320;Vrodená tracheomalácia;S05-31;Iné ochorenia ucha, nosa, úst a krku
q321;Iná vrodená chyba priedušnice;S05-31;Iné ochorenia ucha, nosa, úst a krku
q322;Vrodená malácia priedušky;S05-31;Iné ochorenia ucha, nosa, úst a krku
q323;Vrodené zúženie priedušky;S05-31;Iné ochorenia ucha, nosa, úst a krku
q324;Iná vrodená chyba priedušiek;S05-31;Iné ochorenia ucha, nosa, úst a krku
q387;Vačok hltana (faryngový pouch);S05-31;Iné ochorenia ucha, nosa, úst a krku
q388;Iná vrodená chyba hltana;S05-31;Iné ochorenia ucha, nosa, úst a krku
r065;Dýchanie ústami;S05-31;Iné ochorenia ucha, nosa, úst a krku
r067;Kýchanie;S05-31;Iné ochorenia ucha, nosa, úst a krku
r070;Bolesť v hrdle;S05-31;Iné ochorenia ucha, nosa, úst a krku
r196;Halitóza;S05-31;Iné ochorenia ucha, nosa, úst a krku
r490;Dysfónia;S05-31;Iné ochorenia ucha, nosa, úst a krku
r491;Afónia;S05-31;Iné ochorenia ucha, nosa, úst a krku
r492;Hypernazalita a hyponazalita;S05-31;Iné ochorenia ucha, nosa, úst a krku
r498;Iné poruchy hlasu, bližšie neurčené;S05-31;Iné ochorenia ucha, nosa, úst a krku
r682;Suchosť úst, bližšie neurčená;S05-31;Iné ochorenia ucha, nosa, úst a krku
